CENSUS_YEAR,GEO_CODE (POR),GEO_LEVEL,GEO_NAME,GNR,GNR_LF,DATA_QUALITY_FLAG,ALT_GEO_CODE,DIM: Profile of Dissemination Areas (2247),Member ID: Profile of Dissemination Areas (2247),Notes: Profile of Dissemination Areas (2247),Dim: Sex (3): Member ID: [1]: Total - Sex,Dim: Sex (3): Member ID: [2]: Male,Dim: Sex (3): Member ID: [3]: Female
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,60 to 64 years,23,,8.792118109298727,7.415466126919871,4.662162162162162
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,65 years and over,24,,51.59602333611144,22.77860459578521,28.81741874032623
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,65 to 69 years,25,,16.739790451244197,6.038814144541017,12.077628289082034
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,70 to 74 years,26,,15.36313846886534,10.70097630670318,9.324324324324325
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,75 to 79 years,27,,6.038814144541017,0.0,1.3766519823788546
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,80 to 84 years,28,,6.038814144541017,0.0,6.038814144541017
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,85 years and over,29,,6.038814144541017,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,85 to 89 years,30,,6.038814144541017,1.3766519823788546,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,90 to 94 years,31,,0.0,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,95 to 99 years,32,,0.0,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,100 years and over,33,,0.0,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Total - Distribution (%) of the population by broad age groups - 100% data,34,,100.0,100.0,100.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,0 to 14 years,35,,3.8752851711026617,1.6634980988593155,6.319771863117871
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,15 to 64 years,36,,77.98288973384031,80.8106463878327,74.16197718631179
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,65 years and over,37,,19.925855513307983,17.525855513307985,23.081368821292774
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,85 years and over,38,,2.3068441064638785,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Average age of the population,39,,38.27376425855513,37.37376425855513,39.506463878327
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Median age of the population,40,6,30.509505703422054,30.247148288973385,30.61939163498099
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Total - Occupied private dwellings by structural type of dwelling - 100% data,41,7,121.83316683316683,,
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Single-detached house,42,,62.7042957042957,,
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Apartment in a building that has five or more storeys,43,,12.087912087912088,,
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Other attached dwelling,44,8,45.83216783216783,,
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Semi-detached house,45,,2.4175824175824174,,
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Row house,46,,1.2087912087912087,,
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Apartment or flat in a duplex,47,,14.471528471528472,,
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Apartment in a building that has fewer than five storeys,48,,28.943056943056945,,
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Other single-attached house,49,,0.0,,
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Movable dwelling,50,9,0.0,,
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Total - Private households by household size - 100% data,51,10,121.83316683316683,,
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,1 person,52,,50.65034965034965,,
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,2 persons,53,,45.83216783216783,,
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,3 persons,54,,6.043956043956044,,
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,4 persons,55,,9.653346653346652,,
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,5 or more persons,56,,8.444555444555444,,
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Number of persons in private households,57,,260.47803309917845,,
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Average household size,58,,2.0425855513307987,,
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Total - Marital status for the population aged 15 years and over - 100% data,59,11,250.3092630075009,140.98612930110727,110.69978568877248
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Married or living common law,60,,68.64805333968329,29.661864507679486,32.94737468746279
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Married,61,,61.23258721276342,29.661864507679486,32.94737468746279
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Living common law,62,,2.753303964757709,1.3766519823788546,1.3766519823788546
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Not married and not living common law,63,,186.32337182997975,109.94761281104894,81.03792118109298
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Never married,64,,159.414811287058,90.45451839504703,64.2981307298488
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Separated,65,,6.038814144541017,0.0,6.038814144541017
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Divorced,66,,19.493094416001902,8.792118109298727,6.038814144541017
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Widowed,67,,6.038814144541017,6.038814144541017,6.038814144541017
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Total - Census families in private households by family size - 100% data,68,12,36.17882117882118,,
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,2 persons,69,,32.55244755244755,,
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,3 persons,70,,2.4175824175824174,,
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,4 persons,71,,1.2087912087912087,,
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,5 or more persons,72,,6.026973026973027,,
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Average size of census families,73,,2.3425855513307985,,
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Total number of census families in private households - 100% data,74,,37.387612387612386,,
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Total couple families,75,,27.734265734265733,,
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Married couples,76,,26.525474525474525,,
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Common-law couples,77,,6.026973026973027,,
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Total lone-parent families by sex of parent,78,,8.444555444555444,,
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Female parent,79,,2.4175824175824174,,
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Male parent,80,,6.026973026973027,,
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Total - Couple census families in private households - 100% data,81,,32.55244755244755,,
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Couples without children,82,,19.28971028971029,,
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Couples with children,83,,7.235764235764236,,
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,1 child,84,,1.2087912087912087,,
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,2 children,85,,1.2087912087912087,,
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,3 or more children,86,,0.0,,
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Total - Lone-parent census families in private households - 100% data,87,,13.262737262737263,,
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,1 child,88,,8.444555444555444,,
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,2 children,89,,0.0,,
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,3 or more children,90,,0.0,,
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Total - Persons not in census families in private households - 100% data,91,,160.4805194805195,92.94105894105894,62.72127872127872
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Total - Private households by household type - 100% data,92,13,121.83316683316683,,
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,One-census-family households,93,,34.97002997002997,,
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Without children in a census family,94,14,20.498501498501497,,
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,With children in a census family,95,15,15.68031968031968,,
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Multiple-census-family households,96,,1.2087912087912087,,
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Non-census-family households,97,,85.65434565434566,,
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,One-person households,98,,56.67732267732268,,
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Two-or-more person non-census-family households,99,,28.977022977022976,,
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Total - Knowledge of official languages for the total population excluding institutional residents - 100% data,100,16,265.14019526134064,143.739433265865,115.36194785093464
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,English only,101,,232.19282057387784,130.2851529944041,100.53101559709489
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,French only,102,,0.0,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,English and French,103,,22.246398380759615,8.792118109298727,8.792118109298727
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Neither English nor French,104,,6.038814144541017,0.0,1.3766519823788546
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Total - First official language spoken for the total population excluding institutional residents - 100% data,105,18,260.47803309917845,143.739433265865,116.73859983331349
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,English,106,,250.3092630075009,142.36278128348613,107.94648172401477
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,French,107,,7.415466126919871,0.0,2.753303964757709
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,English and French,108,,4.662162162162162,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Neither English nor French,109,,7.415466126919871,4.662162162162162,6.038814144541017
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Official language minority (number),110,20,2.753303964757709,0.0,2.753303964757709
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Official language minority (percentage),111,21,1.0456273764258555,0.0,2.8041825095057034
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Total - Mother tongue for the total population excluding institutional residents - 100% data,112,22,263.7635432789618,145.11608524824385,116.73859983331349
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Single responses,113,,254.97142516966306,140.98612930110727,109.32313370639362
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Official languages,114,,151.9070722705084,86.54452911060841,66.73919514227885
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,English,115,,149.15376830575067,85.16787712822955,63.98589117752113
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,French,116,,7.415466126919871,1.3766519823788546,2.753303964757709
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Non-official languages,117,,103.06435289915467,60.48041433503988,43.960590546493634
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Aboriginal languages,118,,0.0,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Algonquian languages,119,,0.0,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Blackfoot,120,,0.0,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Cree-Montagnais languages,121,,0.0,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Atikamekw,122,,0.0,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Montagnais (Innu),123,,0.0,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Moose Cree,124,,0.0,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Naskapi,125,,0.0,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Northern East Cree,126,,0.0,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Plains Cree,127,,0.0,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Southern East Cree,128,,0.0,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Swampy Cree,129,,0.0,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Woods Cree,130,,0.0,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,"Cree, n.o.s.",131,,0.0,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Eastern Algonquian languages,132,,0.0,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Malecite,133,,0.0,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Mi'kmaq,134,,0.0,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Ojibway-Potawatomi languages,135,,0.0,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Algonquin,136,,0.0,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Ojibway,137,,0.0,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Oji-Cree,138,,0.0,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Ottawa (Odawa),139,,0.0,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,"Algonquian languages, n.i.e.",140,,0.0,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Athabaskan languages,141,,0.0,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Northern Athabaskan languages,142,,0.0,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Babine (Wetsuwet'en),143,,0.0,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Beaver,144,,0.0,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Carrier,145,,0.0,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Chilcotin,146,,0.0,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Dene,147,,0.0,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Dogrib (Tlicho),148,,0.0,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Gwich'in,149,,0.0,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Sarsi (Sarcee),150,,0.0,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Sekani,151,,0.0,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Slavey-Hare languages,152,,0.0,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,North Slavey (Hare),153,,0.0,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,South Slavey,154,,0.0,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,"Slavey, n.o.s.",155,,0.0,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Tahltan languages,156,,0.0,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Kaska (Nahani),157,,0.0,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Tahltan,158,,0.0,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Tutchone languages,159,,0.0,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Northern Tutchone,160,,0.0,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Southern Tutchone,161,,0.0,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,"Athabaskan languages, n.i.e.",162,,0.0,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Haida,163,,0.0,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Inuit languages,164,,0.0,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Inuinnaqtun (Inuvialuktun),165,,0.0,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Inuktitut,166,,0.0,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,"Inuit languages, n.i.e.",167,,0.0,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Iroquoian languages,168,,0.0,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Cayuga,169,,0.0,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Mohawk,170,,0.0,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Oneida,171,,0.0,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,"Iroquoian languages, n.i.e.",172,,0.0,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Kutenai,173,,0.0,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Michif,174,,0.0,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Salish languages,175,,0.0,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Comox,176,,0.0,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Halkomelem,177,,0.0,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Lillooet,178,,0.0,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Okanagan,179,,0.0,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Shuswap (Secwepemctsin),180,,0.0,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Squamish,181,,0.0,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Straits,182,,0.0,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Thompson (Ntlakapamux),183,,0.0,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,"Salish languages, n.i.e.",184,,0.0,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Siouan languages,185,,0.0,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Dakota,186,,0.0,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Stoney,187,,0.0,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,"Siouan languages, n.i.e.",188,,0.0,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Tlingit,189,,0.0,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Tsimshian languages,190,,0.0,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Gitxsan (Gitksan),191,,0.0,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Nisga'a,192,,0.0,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Tsimshian,193,,0.0,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Wakashan languages,194,,0.0,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Haisla,195,,0.0,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Heiltsuk,196,,0.0,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Kwakiutl (Kwak'wala),197,,0.0,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Nuu-chah-nulth (Nootka),198,,0.0,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,"Wakashan languages, n.i.e.",199,,0.0,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,"Aboriginal languages, n.o.s.",200,,0.0,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Non-Aboriginal languages,201,,103.06435289915467,59.103762352661036,48.622752708655796
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Afro-Asiatic languages,202,,8.792118109298727,2.753303964757709,1.3766519823788546
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Berber languages,203,,0.0,0.0,0.0
2016,35117-21-0,PollDiv,35117-21-0,7.2,16.0,909,35117-21-0,Kabyle,204,,0.0,0.0,0.0
