CENSUS_YEAR,GEO_CODE (POR),GEO_LEVEL,GEO_NAME,GNR,GNR_LF,DATA_QUALITY_FLAG,ALT_GEO_CODE,DIM: Profile of Dissemination Areas (2247),Member ID: Profile of Dissemination Areas (2247),Notes: Profile of Dissemination Areas (2247),Dim: Sex (3): Member ID: [1]: Total - Sex,Dim: Sex (3): Member ID: [2]: Male,Dim: Sex (3): Member ID: [3]: Female
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Other attached dwelling,44,8,44.36282364847769,,
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Semi-detached house,45,,0.0,,
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Row house,46,,20.507042253521128,,
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Apartment or flat in a duplex,47,,0.0,,
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Apartment in a building that has fewer than five storeys,48,,23.43661971830986,,
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Other single-attached house,49,,0.0,,
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Movable dwelling,50,9,0.0,,
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Total - Private households by household size - 100% data,51,10,221.8323353293413,,
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,1 person,52,,89.1493632453403,,
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,2 persons,53,,84.12853166905626,,
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,3 persons,54,,20.092434848612633,,
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,4 persons,55,,25.113266424896686,,
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,5 or more persons,56,,9.627055747659611,,
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Number of persons in private households,57,,398.7952457519004,,
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Average household size,58,,2.0115577889447236,,
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Total - Marital status for the population aged 15 years and over - 100% data,59,11,354.5192910146372,166.65813649779952,190.16092201311983
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Married or living common law,60,,189.41942009949346,94.39805693321557,94.70971004974673
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Married,61,,160.81198903911044,80.40599451955522,80.40599451955522
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Living common law,62,,31.218851673196397,16.915136143004883,16.603483026473718
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Not married and not living common law,63,,162.4884503023303,69.64865895177057,92.83979135055975
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Never married,64,,78.10622702327301,44.899260970325585,35.818386665760805
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Separated,65,,15.980176793411388,5.534494342157906,8.145914954971277
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Divorced,66,,29.972239207071734,11.068988684315812,18.903250522755922
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Widowed,67,,41.35288100791872,8.457568071502441,32.583659819885106
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Total - Census families in private households by family size - 100% data,68,12,129.33423294256556,,
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,2 persons,69,,84.12853166905626,,
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,3 persons,70,,23.02201231340137,,
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,4 persons,71,,21.76452728346125,,
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,5 or more persons,72,,6.2783166062241715,,
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Average size of census families,73,,2.6057788944723614,,
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Total number of census families in private households - 100% data,74,,129.33423294256556,,
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Total couple families,75,,107.15054398245762,,
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Married couples,76,,88.31559416378511,,
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Common-law couples,77,,16.324534030530486,,
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Total lone-parent families by sex of parent,78,,21.76452728346125,,
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Female parent,79,,18.834949818672516,,
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Male parent,80,,6.2783166062241715,,
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Total - Couple census families in private households - 100% data,81,,107.15054398245762,,
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Couples without children,82,,65.71274352703045,,
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Couples with children,83,,41.85696213207388,,
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,1 child,84,,16.324534030530486,,
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,2 children,85,,18.834949818672516,,
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,3 or more children,86,,6.2783166062241715,,
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Total - Lone-parent census families in private households - 100% data,87,,25.113266424896686,,
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,1 child,88,,15.486210677237075,,
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,2 children,89,,3.7679008180821456,,
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,3 or more children,90,,2.9295774647887325,,
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Total - Persons not in census families in private households - 100% data,91,,107.98431306401282,41.01863877878046,64.87442017373704
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Total - Private households by household type - 100% data,92,13,221.8323353293413,,
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,One-census-family households,93,,123.4750780129881,,
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Without children in a census family,94,14,62.78316606224171,,
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,With children in a census family,95,15,60.69191195074639,,
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Multiple-census-family households,96,,2.9295774647887325,,
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Non-census-family households,97,,95.42767985156448,,
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,One-person households,98,,89.1493632453403,,
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Two-or-more person non-census-family households,99,,9.207894071012905,,
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Total - Knowledge of official languages for the total population excluding institutional residents - 100% data,100,16,396.18382513908705,191.71918759577568,207.3877112726559
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,English only,101,,390.337677680398,188.79611386643114,201.22991069743568
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,French only,102,,0.0,0.0,0.0
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,English and French,103,,8.769221188033608,2.923073729344536,5.846147458689072
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Neither English nor French,104,,0.0,0.0,0.3116531165311653
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Total - First official language spoken for the total population excluding institutional residents - 100% data,105,18,396.49547825561825,191.4075344792445,207.69936438918705
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,English,106,,393.2607514097425,186.18469325361778,207.07605815612473
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,French,107,,2.923073729344536,2.923073729344536,0.3116531165311653
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,English and French,108,,0.0,0.0,0.0
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Neither English nor French,109,,0.0,0.0,0.0
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Official language minority (number),110,20,5.534494342157906,2.923073729344536,2.923073729344536
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Official language minority (percentage),111,21,1.4000000000000001,1.4809045226130653,1.3751256281407034
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Total - Mother tongue for the total population excluding institutional residents - 100% data,112,22,398.7952457519004,189.10776698296232,207.3877112726559
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Single responses,113,,396.18382513908705,188.79611386643114,207.07605815612473
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Official languages,114,,354.5192910146372,172.19263083995742,184.9380807874931
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,English,115,,351.28456416876145,169.26955711061288,182.01500705814857
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,French,116,,3.2347268458757013,2.923073729344536,2.6114206128133706
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Non-official languages,117,,41.66453412444988,16.603483026473718,22.137977368631624
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Aboriginal languages,118,,0.0,0.0,0.0
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Algonquian languages,119,,0.0,0.0,0.0
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Blackfoot,120,,0.0,0.0,0.0
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Cree-Montagnais languages,121,,0.0,0.0,0.0
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Atikamekw,122,,0.0,0.0,0.0
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Montagnais (Innu),123,,0.0,0.0,0.0
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Moose Cree,124,,0.0,0.0,0.0
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Naskapi,125,,0.0,0.0,0.0
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Northern East Cree,126,,0.0,0.0,0.0
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Plains Cree,127,,0.0,0.0,0.0
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Southern East Cree,128,,0.0,0.0,0.0
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Swampy Cree,129,,0.0,0.0,0.0
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Woods Cree,130,,0.0,0.0,0.0
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,"Cree, n.o.s.",131,,0.0,0.0,0.0
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Eastern Algonquian languages,132,,0.0,0.0,0.0
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Malecite,133,,0.0,0.0,0.0
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Mi'kmaq,134,,0.0,0.0,0.0
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Ojibway-Potawatomi languages,135,,0.0,0.0,0.0
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Algonquin,136,,0.0,0.0,0.0
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Ojibway,137,,0.0,0.0,0.0
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Oji-Cree,138,,0.0,0.0,0.0
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Ottawa (Odawa),139,,0.0,0.0,0.0
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,"Algonquian languages, n.i.e.",140,,0.0,0.0,0.0
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Athabaskan languages,141,,0.0,0.0,0.0
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Northern Athabaskan languages,142,,0.0,0.0,0.0
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Babine (Wetsuwet'en),143,,0.0,0.0,0.0
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Beaver,144,,0.0,0.0,0.0
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Carrier,145,,0.0,0.0,0.0
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Chilcotin,146,,0.0,0.0,0.0
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Dene,147,,0.0,0.0,0.0
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Dogrib (Tlicho),148,,0.0,0.0,0.0
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Gwich'in,149,,0.0,0.0,0.0
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Sarsi (Sarcee),150,,0.0,0.0,0.0
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Sekani,151,,0.0,0.0,0.0
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Slavey-Hare languages,152,,0.0,0.0,0.0
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,North Slavey (Hare),153,,0.0,0.0,0.0
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,South Slavey,154,,0.0,0.0,0.0
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,"Slavey, n.o.s.",155,,0.0,0.0,0.0
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Tahltan languages,156,,0.0,0.0,0.0
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Kaska (Nahani),157,,0.0,0.0,0.0
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Tahltan,158,,0.0,0.0,0.0
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Tutchone languages,159,,0.0,0.0,0.0
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Northern Tutchone,160,,0.0,0.0,0.0
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Southern Tutchone,161,,0.0,0.0,0.0
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,"Athabaskan languages, n.i.e.",162,,0.0,0.0,0.0
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Haida,163,,0.0,0.0,0.0
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Inuit languages,164,,0.0,0.0,0.0
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Inuinnaqtun (Inuvialuktun),165,,0.0,0.0,0.0
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Inuktitut,166,,0.0,0.0,0.0
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,"Inuit languages, n.i.e.",167,,0.0,0.0,0.0
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Iroquoian languages,168,,0.0,0.0,0.0
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Cayuga,169,,0.0,0.0,0.0
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Mohawk,170,,0.0,0.0,0.0
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Oneida,171,,0.0,0.0,0.0
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,"Iroquoian languages, n.i.e.",172,,0.0,0.0,0.0
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Kutenai,173,,0.0,0.0,0.0
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Michif,174,,0.0,0.0,0.0
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Salish languages,175,,0.0,0.0,0.0
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Comox,176,,0.0,0.0,0.0
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Halkomelem,177,,0.0,0.0,0.0
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Lillooet,178,,0.0,0.0,0.0
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Okanagan,179,,0.0,0.0,0.0
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Shuswap (Secwepemctsin),180,,0.0,0.0,0.0
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Squamish,181,,0.0,0.0,0.0
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Straits,182,,0.0,0.0,0.0
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Thompson (Ntlakapamux),183,,0.0,0.0,0.0
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,"Salish languages, n.i.e.",184,,0.0,0.0,0.0
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Siouan languages,185,,0.0,0.0,0.0
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Dakota,186,,0.0,0.0,0.0
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Stoney,187,,0.0,0.0,0.0
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,"Siouan languages, n.i.e.",188,,0.0,0.0,0.0
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Tlingit,189,,0.0,0.0,0.0
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Tsimshian languages,190,,0.0,0.0,0.0
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Gitxsan (Gitksan),191,,0.0,0.0,0.0
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Nisga'a,192,,0.0,0.0,0.0
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Tsimshian,193,,0.0,0.0,0.0
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Wakashan languages,194,,0.0,0.0,0.0
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Haisla,195,,0.0,0.0,0.0
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Heiltsuk,196,,0.0,0.0,0.0
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Kwakiutl (Kwak'wala),197,,0.0,0.0,0.0
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Nuu-chah-nulth (Nootka),198,,0.0,0.0,0.0
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,"Wakashan languages, n.i.e.",199,,0.0,0.0,0.0
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,"Aboriginal languages, n.o.s.",200,,0.0,0.0,0.0
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Non-Aboriginal languages,201,,41.66453412444988,19.526556755818252,22.137977368631624
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Afro-Asiatic languages,202,,0.0,0.0,0.0
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Berber languages,203,,0.0,0.0,0.0
2016,35013-115-0,PollDiv,35013-115-0,2.9,5.9,0,35013-115-0,Kabyle,204,,0.0,0.0,0.0
