CENSUS_YEAR,GEO_CODE (POR),GEO_LEVEL,GEO_NAME,GNR,GNR_LF,DATA_QUALITY_FLAG,ALT_GEO_CODE,DIM: Profile of Dissemination Areas (2247),Member ID: Profile of Dissemination Areas (2247),Notes: Profile of Dissemination Areas (2247),Dim: Sex (3): Member ID: [1]: Total - Sex,Dim: Sex (3): Member ID: [2]: Male,Dim: Sex (3): Member ID: [3]: Female
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Living common law,62,,33.146370327914966,16.573185163957483,16.573185163957483
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Not married and not living common law,63,,226.854726436806,114.77422567526212,117.11342139292657
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Never married,64,,133.31330853229883,70.95236326262739,57.32802463828876
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Separated,65,,19.148733678991118,9.08289241622575,10.06584126276537
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Divorced,66,,43.82186241263473,19.148733678991118,24.673128733643612
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Widowed,67,,35.603742444264014,6.015869477922303,25.046426758228833
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Total - Census families in private households by family size - 100% data,68,12,152.40025608194622,,
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,2 persons,69,,89.41766965428938,,
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,3 persons,70,,24.562099871959028,,
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,4 persons,71,,28.815364916773365,,
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,5 or more persons,72,,14.224583866837387,,
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Average size of census families,73,,2.8159869494290377,,
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Total number of census families in private households - 100% data,74,,152.40025608194622,,
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Total couple families,75,,129.30294494238157,,
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Married couples,76,,119.33162612035851,,
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Common-law couples,77,,14.407682458386683,,
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Total lone-parent families by sex of parent,78,,18.660947503201026,,
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Female parent,79,,14.041485275288093,,
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Male parent,80,,4.6194622279129325,,
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Total - Couple census families in private households - 100% data,81,,133.7393085787452,,
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Couples without children,82,,79.99564660691422,,
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Couples with children,83,,58.18002560819462,,
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,1 child,84,,15.323175416133163,,
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,2 children,85,,24.195902688860436,,
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,3 or more children,86,,9.971318822023047,,
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Total - Lone-parent census families in private households - 100% data,87,,18.660947503201026,,
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,1 child,88,,9.422023047375161,,
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,2 children,89,,9.055825864276569,,
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,3 or more children,90,,4.6194622279129325,,
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Total - Persons not in census families in private households - 100% data,91,,109.95160051216389,50.08169014084507,55.25044814340589
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Total - Private households by household type - 100% data,92,13,252.56363636363636,,
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,One-census-family households,93,,147.597695262484,,
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Without children in a census family,94,14,75.37618437900129,,
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,With children in a census family,95,15,72.03841229193343,,
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Multiple-census-family households,96,,0.18309859154929578,,
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Non-census-family households,97,,100.34647887323943,,
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,One-person households,98,,95.5439180537772,,
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Two-or-more person non-census-family households,99,,0.18309859154929578,,
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Total - Knowledge of official languages for the total population excluding institutional residents - 100% data,100,16,604.5976642449393,308.1280525880994,296.46961165684
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,English only,101,,582.9915584495992,297.5707369020642,285.420821547535
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,French only,102,,0.0,0.0,0.0
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,English and French,103,,21.606105795340167,15.098761894148053,11.048790109304989
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Neither English nor French,104,,0.0,0.0,0.0
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Total - First official language spoken for the total population excluding institutional residents - 100% data,105,18,605.0891386682092,312.6694987962122,296.46961165684
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,English,106,,604.1061898216695,308.1280525880994,295.9781372335702
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,French,107,,5.032920631382685,0.0,0.49147442326980945
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,English and French,108,,0.49147442326980945,0.0,0.0
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Neither English nor French,109,,0.49147442326980945,0.0,0.0
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Official language minority (number),110,20,5.032920631382685,4.541446208112875,0.49147442326980945
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Official language minority (percentage),111,21,0.8360522022838499,1.428221859706362,0.17585644371941275
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Total - Mother tongue for the total population excluding institutional residents - 100% data,112,22,609.1391104530524,308.1280525880994,296.9610860801098
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Single responses,113,,600.0562180368265,308.1280525880994,295.9781372335702
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Official languages,114,,577.9586378182165,293.02929069395134,285.420821547535
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,English,115,,577.4671633949467,292.5378162706815,284.9293471242652
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,French,116,,5.032920631382685,4.541446208112875,0.49147442326980945
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Non-official languages,117,,26.14755200345304,15.098761894148053,11.048790109304989
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Aboriginal languages,118,,0.0,0.0,0.0
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Algonquian languages,119,,0.0,0.0,0.0
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Blackfoot,120,,0.0,0.0,0.0
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Cree-Montagnais languages,121,,0.0,0.0,0.0
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Atikamekw,122,,0.0,0.0,0.0
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Montagnais (Innu),123,,0.0,0.0,0.0
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Moose Cree,124,,0.0,0.0,0.0
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Naskapi,125,,0.0,0.0,0.0
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Northern East Cree,126,,0.0,0.0,0.0
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Plains Cree,127,,0.0,0.0,0.0
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Southern East Cree,128,,0.0,0.0,0.0
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Swampy Cree,129,,0.0,0.0,0.0
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Woods Cree,130,,0.0,0.0,0.0
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,"Cree, n.o.s.",131,,0.0,0.0,0.0
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Eastern Algonquian languages,132,,0.0,0.0,0.0
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Malecite,133,,0.0,0.0,0.0
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Mi'kmaq,134,,0.0,0.0,0.0
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Ojibway-Potawatomi languages,135,,0.0,0.0,0.0
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Algonquin,136,,0.0,0.0,0.0
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Ojibway,137,,0.0,0.0,0.0
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Oji-Cree,138,,0.0,0.0,0.0
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Ottawa (Odawa),139,,0.0,0.0,0.0
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,"Algonquian languages, n.i.e.",140,,0.0,0.0,0.0
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Athabaskan languages,141,,0.0,0.0,0.0
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Northern Athabaskan languages,142,,0.0,0.0,0.0
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Babine (Wetsuwet'en),143,,0.0,0.0,0.0
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Beaver,144,,0.0,0.0,0.0
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Carrier,145,,0.0,0.0,0.0
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Chilcotin,146,,0.0,0.0,0.0
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Dene,147,,0.0,0.0,0.0
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Dogrib (Tlicho),148,,0.0,0.0,0.0
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Gwich'in,149,,0.0,0.0,0.0
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Sarsi (Sarcee),150,,0.0,0.0,0.0
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Sekani,151,,0.0,0.0,0.0
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Slavey-Hare languages,152,,0.0,0.0,0.0
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,North Slavey (Hare),153,,0.0,0.0,0.0
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,South Slavey,154,,0.0,0.0,0.0
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,"Slavey, n.o.s.",155,,0.0,0.0,0.0
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Tahltan languages,156,,0.0,0.0,0.0
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Kaska (Nahani),157,,0.0,0.0,0.0
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Tahltan,158,,0.0,0.0,0.0
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Tutchone languages,159,,0.0,0.0,0.0
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Northern Tutchone,160,,0.0,0.0,0.0
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Southern Tutchone,161,,0.0,0.0,0.0
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,"Athabaskan languages, n.i.e.",162,,0.0,0.0,0.0
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Haida,163,,0.0,0.0,0.0
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Inuit languages,164,,0.0,0.0,0.0
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Inuinnaqtun (Inuvialuktun),165,,0.0,0.0,0.0
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Inuktitut,166,,0.0,0.0,0.0
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,"Inuit languages, n.i.e.",167,,0.0,0.0,0.0
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Iroquoian languages,168,,0.0,0.0,0.0
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Cayuga,169,,0.0,0.0,0.0
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Mohawk,170,,0.0,0.0,0.0
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Oneida,171,,0.0,0.0,0.0
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,"Iroquoian languages, n.i.e.",172,,0.0,0.0,0.0
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Kutenai,173,,0.0,0.0,0.0
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Michif,174,,0.0,0.0,0.0
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Salish languages,175,,0.0,0.0,0.0
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Comox,176,,0.0,0.0,0.0
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Halkomelem,177,,0.0,0.0,0.0
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Lillooet,178,,0.0,0.0,0.0
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Okanagan,179,,0.0,0.0,0.0
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Shuswap (Secwepemctsin),180,,0.0,0.0,0.0
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Squamish,181,,0.0,0.0,0.0
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Straits,182,,0.0,0.0,0.0
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Thompson (Ntlakapamux),183,,0.0,0.0,0.0
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,"Salish languages, n.i.e.",184,,0.0,0.0,0.0
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Siouan languages,185,,0.0,0.0,0.0
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Dakota,186,,0.0,0.0,0.0
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Stoney,187,,0.0,0.0,0.0
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,"Siouan languages, n.i.e.",188,,0.0,0.0,0.0
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Tlingit,189,,0.0,0.0,0.0
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Tsimshian languages,190,,0.0,0.0,0.0
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Gitxsan (Gitksan),191,,0.0,0.0,0.0
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Nisga'a,192,,0.0,0.0,0.0
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Tsimshian,193,,0.0,0.0,0.0
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Wakashan languages,194,,0.0,0.0,0.0
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Haisla,195,,0.0,0.0,0.0
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Heiltsuk,196,,0.0,0.0,0.0
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Kwakiutl (Kwak'wala),197,,0.0,0.0,0.0
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Nuu-chah-nulth (Nootka),198,,0.0,0.0,0.0
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,"Wakashan languages, n.i.e.",199,,0.0,0.0,0.0
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,"Aboriginal languages, n.o.s.",200,,0.0,0.0,0.0
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Non-Aboriginal languages,201,,26.63902642672285,15.098761894148053,6.507343901192113
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Afro-Asiatic languages,202,,0.0,0.0,0.0
2016,35080-10-0,PollDiv,35080-10-0,5.6,6.0,0,35080-10-0,Berber languages,203,,0.0,0.0,0.0
